customer_id,tenure_months,annual_revenue,engagement_score,support_tickets,feature_adoption,industry,contract_length_months,churn_probability,action_taken,churned,segment,upsell_propensity,nba_action,action_cost,expected_value
8653,29,5000,6,0,0.3180684808667356,Healthcare,24,0.7036879459593183,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
8654,20,50000,54,0,0.36104276550738135,Finance,12,0.44726586020014103,none,0,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
8655,21,15000,55,4,0.09431913618322994,Finance,36,0.5198151087396554,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
8656,53,5000,75,5,0.25299556210979623,Healthcare,12,0.24181253442563028,none,0,LowRisk_LowValue_LowEngagement,0.5749898348260761,none,0,0.0
8657,22,5000,62,3,0.25114140538323776,Finance,12,0.49446622382518635,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
8658,35,5000,23,3,0.6791424244612654,Healthcare,36,0.4853683626643267,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
8659,37,50000,82,3,0.32258634228592675,Tech,12,0.3676021672669343,none,0,MediumRisk_MediumValue_HighEngagement,,none,0,0.0
8660,16,15000,72,3,0.32710781873050376,Healthcare,36,0.6660120358668109,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
8661,50,5000,98,2,0.29655168646194513,Healthcare,12,0.1017422793942858,none,0,LowRisk_LowValue_HighEngagement,0.9358012021531709,upsell_offer,100,1303.7018032297563
8662,58,5000,3,0,0.4006734308374433,Retail,24,0.21025742739205655,none,0,LowRisk_LowValue_LowEngagement,0.8152724090794036,none,0,0.0
8663,49,15000,41,2,0.5670200976932623,Finance,12,0.33888911353463363,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
8664,43,15000,95,3,0.11458442618738406,Healthcare,12,0.09914135742351514,none,0,LowRisk_LowValue_HighEngagement,0.8253532529882945,upsell_offer,100,3614.089638447325
8665,17,50000,69,3,0.2183952912936708,Retail,12,0.6966672676478444,retention_call,0,HighRisk_LowValue_LowEngagement,,retention_call,500,39500.0
8666,16,100000,27,4,0.23885164382853968,Tech,36,0.7600702082829973,retention_call,1,HighRisk_MediumValue_LowEngagement,,retention_call,500,79500.0
8667,58,15000,91,0,0.14190170716909276,Tech,36,0.1511923800706815,none,0,LowRisk_LowValue_HighEngagement,0.49670324739055044,upsell_offer,100,2135.164613257477
8668,55,15000,39,1,0.0968110695412021,Retail,36,0.23112043688114053,none,1,LowRisk_LowValue_LowEngagement,0.34347871356372095,none,0,0.0
8669,2,5000,50,1,0.028133749705605213,Tech,12,0.8291811288447682,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
8670,4,50000,28,6,0.08835254624580054,Finance,36,0.7842650366324592,retention_call,1,HighRisk_LowValue_LowEngagement,,retention_call,500,39500.0
8671,21,5000,41,2,0.43363111123060083,Retail,12,0.3455529308949447,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
8672,39,5000,68,2,0.22289159687255047,Finance,12,0.24189663079327053,none,0,LowRisk_LowValue_LowEngagement,0.6156281233945556,none,0,0.0
8673,34,50000,4,0,0.23554996377272852,Healthcare,12,0.4698197401575485,none,0,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
8674,30,5000,40,1,0.45144673795740903,Finance,36,0.44786149787144924,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
8675,6,5000,60,3,0.5864164830422305,Tech,36,0.7455766868577984,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
8676,17,15000,54,1,0.533712810251338,Finance,36,0.6591603642197986,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
8677,39,5000,27,1,0.3207216669582306,Finance,12,0.45902838401184975,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
8678,25,5000,40,1,0.06956627941512919,Healthcare,24,0.4548351043944687,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
8679,5,15000,8,0,0.22025780631022948,Healthcare,36,1.0,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
8680,5,15000,28,4,0.18478824441077668,Tech,12,0.8917727645988441,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
8681,20,5000,77,3,0.166975947920607,Retail,24,0.32676472949077123,none,0,MediumRisk_LowValue_HighEngagement,,none,0,0.0
8682,16,100000,37,2,0.18920651873059013,Tech,24,0.6490618325162496,retention_call,0,HighRisk_MediumValue_LowEngagement,,retention_call,500,79500.0
8683,51,5000,61,2,0.5704748920789776,Finance,36,0.1625101362951749,none,0,LowRisk_LowValue_LowEngagement,0.7533719562231047,none,0,0.0
8684,41,50000,53,6,0.5133494195557594,Tech,12,0.44040541880439377,none,0,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
8685,37,5000,51,4,0.2114287838531458,Retail,36,0.31512105129165974,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
8686,40,15000,33,2,0.35921638374832715,Healthcare,36,0.222567205203008,none,0,LowRisk_LowValue_LowEngagement,0.6534862794181567,none,0,0.0
8687,9,5000,36,2,0.19810584834973552,Healthcare,24,0.857585565435184,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
8688,5,5000,48,4,0.2876084618973749,Finance,36,0.8044962000604257,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
8689,42,5000,41,2,0.042693606348424305,Tech,36,0.3416238573055539,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
8690,57,15000,13,3,0.4555068353961917,Tech,36,0.4123087501359265,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
8691,2,15000,81,3,0.10697664591099225,Healthcare,24,0.6000775361859025,retention_email,1,HighRisk_LowValue_HighEngagement,,retention_email,50,5950.0
8692,9,5000,32,2,0.14229964091992023,Healthcare,24,0.9084610956745859,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
8693,43,100000,97,0,0.1557989247477305,Tech,36,0.3279745347989576,none,1,MediumRisk_HighValue_HighEngagement,,none,0,0.0
8694,36,5000,91,0,0.3986945630122019,Tech,24,0.4630050016078817,none,0,MediumRisk_LowValue_HighEngagement,,none,0,0.0
8695,22,15000,99,0,0.061540007705377785,Healthcare,24,0.5102944237131497,none,0,MediumRisk_LowValue_HighEngagement,,none,0,0.0
8696,22,5000,86,2,0.1461895557050858,Healthcare,36,0.3944219469482379,none,1,MediumRisk_LowValue_HighEngagement,,none,0,0.0
8697,22,15000,16,1,0.12572304604127957,Tech,12,0.6649874877915349,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
8698,34,50000,74,2,0.14717993512373287,Retail,36,0.4195793915890388,none,1,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
8699,55,15000,31,1,0.24031946454213424,Tech,12,0.39400103959581456,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
8700,29,5000,78,1,0.1018182086567345,Tech,24,0.38353049503315867,none,0,MediumRisk_LowValue_HighEngagement,,none,0,0.0
8701,38,5000,67,0,0.02987069471743537,Tech,12,0.27005886115595656,none,0,LowRisk_LowValue_LowEngagement,0.7848946918830365,none,0,0.0
8702,59,50000,38,3,0.35295373260347956,Healthcare,12,0.25433438537268716,none,0,LowRisk_MediumValue_LowEngagement,0.3779535683053547,none,0,0.0
8703,46,5000,93,1,0.08488533674006794,Retail,24,0.20605703079626975,none,0,LowRisk_LowValue_HighEngagement,0.778151038035204,none,0,0.0
8704,33,5000,9,2,0.6819758775476129,Finance,36,0.6238110848326759,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
8705,18,5000,86,1,0.47858814396847266,Healthcare,36,0.6291819044953233,retention_email,0,HighRisk_LowValue_HighEngagement,,retention_email,50,1950.0
8706,7,5000,23,2,0.41161992661447777,Retail,24,0.8924920155079765,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
8707,1,5000,99,1,0.23471200357366262,Finance,36,0.6584394089847598,retention_email,1,HighRisk_LowValue_HighEngagement,,retention_email,50,1950.0
8708,33,50000,57,4,0.5873345716354091,Finance,12,0.548556275566429,none,1,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
8709,1,50000,68,1,0.7489931851952392,Retail,12,0.8029682904621007,retention_call,1,HighRisk_LowValue_LowEngagement,,retention_call,500,39500.0
8710,24,15000,63,1,0.24011170548091118,Healthcare,12,0.5818740488215393,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
8711,4,5000,18,4,0.5038990631469095,Tech,24,1.0,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
8712,4,15000,7,3,0.3261231227505768,Retail,12,0.9042155735816492,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
8713,18,15000,70,2,0.03441321439725109,Tech,24,0.5873713965464021,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
8714,27,15000,39,1,0.22262202070169038,Healthcare,36,0.6921690796955353,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
8715,43,5000,12,1,0.26087186840232374,Healthcare,24,0.4440451932759232,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
8716,59,100000,26,5,0.2334257268395227,Healthcare,24,0.31079988364970335,none,0,MediumRisk_HighValue_LowEngagement,,none,0,0.0
8717,32,15000,81,3,0.167852792630961,Finance,24,0.30246276666987537,none,0,MediumRisk_LowValue_HighEngagement,,none,0,0.0
8718,33,100000,87,4,0.30549115425292067,Healthcare,24,0.42075297904403025,none,0,MediumRisk_HighValue_HighEngagement,,none,0,0.0
8719,28,5000,1,1,0.11157624438300734,Finance,12,0.7998896358424104,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
8720,42,5000,15,3,0.14165985509559773,Finance,12,0.4527091363280423,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
8721,41,5000,13,1,0.22045863714127611,Tech,24,0.5780824589352611,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
8722,55,50000,16,1,0.03601797151011727,Finance,24,0.3702178987069044,none,0,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
8723,36,5000,59,5,0.2195129988541122,Finance,12,0.28792681934770126,none,0,LowRisk_LowValue_LowEngagement,0.3029788791297118,none,0,0.0
8724,6,50000,69,5,0.6205764942426377,Healthcare,12,0.7375220518487415,retention_call,1,HighRisk_LowValue_LowEngagement,,retention_call,500,39500.0
8725,16,50000,98,2,0.17559606812026943,Finance,12,0.5694099524865232,none,1,MediumRisk_MediumValue_HighEngagement,,none,0,0.0
8726,34,15000,16,8,0.44978832287738335,Healthcare,36,0.6690356870789425,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
8727,23,15000,44,3,0.04647232996157649,Healthcare,12,0.6163772918267998,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
8728,50,50000,37,1,0.5855561054259344,Finance,36,0.3931338897079446,none,0,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
8729,42,15000,63,5,0.6449556321203567,Tech,36,0.29481943048061254,none,0,LowRisk_LowValue_LowEngagement,0.8038450806674461,none,0,0.0
8730,24,5000,5,2,0.5628623328603761,Finance,36,0.6030130268903079,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
8731,56,15000,59,2,0.3893137127753366,Tech,12,0.0,none,0,LowRisk_LowValue_LowEngagement,0.5307451372545083,none,0,0.0
8732,49,50000,48,3,0.2859173897503727,Tech,12,0.2219491273143614,none,0,LowRisk_MediumValue_LowEngagement,0.6001003895120752,none,0,0.0
8733,13,5000,20,2,0.16029187198457723,Tech,12,0.5993198858595643,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
8734,56,100000,98,1,0.3517513054487907,Retail,24,0.0,none,0,LowRisk_HighValue_HighEngagement,0.8103319650758081,upsell_offer,100,24209.958952274243
8735,18,5000,22,1,0.5398747056715234,Retail,36,0.4434967824031722,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
8736,54,5000,75,3,0.16219293042394528,Finance,12,0.06476671122848299,none,0,LowRisk_LowValue_LowEngagement,0.62397726641792,none,0,0.0
8737,13,5000,56,3,0.4197756199189844,Healthcare,12,0.5306650133270792,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
8738,49,5000,63,2,0.510674151324778,Finance,12,0.20346324453444692,none,1,LowRisk_LowValue_LowEngagement,0.36042998547108585,none,0,0.0
8739,37,50000,28,0,0.28891017251491574,Healthcare,24,0.4878621999431502,none,1,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
8740,43,100000,26,1,0.3075147078853853,Retail,24,0.2612299039169728,none,0,LowRisk_HighValue_LowEngagement,0.5109661194081533,none,0,0.0
8741,39,50000,5,2,0.15756009594526288,Healthcare,36,0.6705142796613451,retention_call,0,HighRisk_LowValue_LowEngagement,,retention_call,500,39500.0
8742,42,100000,20,3,0.6022037281526462,Tech,24,0.5861603387771197,none,1,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
8743,17,5000,70,2,0.27970249474019054,Tech,12,0.5755953984520417,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
8744,15,5000,40,0,0.2757551023635852,Finance,12,0.7561503298911918,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
8745,18,15000,79,2,0.2828000822384985,Tech,12,0.5734770778002442,none,0,MediumRisk_LowValue_HighEngagement,,none,0,0.0
8746,23,50000,4,2,0.29738660284290397,Tech,24,0.6615159412800203,retention_call,0,HighRisk_LowValue_LowEngagement,,retention_call,500,39500.0
8747,54,5000,14,3,0.0807319298518213,Finance,36,0.18407924618828042,none,0,LowRisk_LowValue_LowEngagement,0.44242593807196795,none,0,0.0
8748,51,100000,20,2,0.11312527623719651,Finance,24,0.28345131591953515,none,0,LowRisk_HighValue_LowEngagement,0.35121273613633425,none,0,0.0
8749,30,15000,57,1,0.683185526338984,Healthcare,24,0.4254853294469788,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
8750,58,100000,3,1,0.24798925817183942,Finance,24,0.435278704537863,none,1,MediumRisk_HighValue_LowEngagement,,none,0,0.0
8751,34,5000,68,0,0.1905792231963896,Finance,12,0.5279045124239661,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
8752,58,15000,6,2,0.5122499352814325,Finance,24,0.18763526817791887,none,0,LowRisk_LowValue_LowEngagement,0.1893673812720826,none,0,0.0
8753,4,50000,34,2,0.15614745178516945,Retail,24,0.8486273654802096,retention_call,0,HighRisk_LowValue_LowEngagement,,retention_call,500,39500.0
8754,3,50000,35,1,0.16235623920008851,Finance,36,0.8982633028670923,retention_call,0,HighRisk_LowValue_LowEngagement,,retention_call,500,39500.0
8755,7,5000,14,2,0.3401013851916585,Finance,12,1.0,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
8756,56,100000,91,4,0.6267338475966361,Healthcare,24,0.0,none,0,LowRisk_HighValue_HighEngagement,0.4405525512892368,upsell_offer,100,13116.576538677104
8757,18,50000,1,3,0.2589301775035179,Healthcare,12,0.9999432073410166,retention_call,0,HighRisk_LowValue_LowEngagement,,retention_call,500,39500.0
8758,42,5000,56,1,0.1062127595266698,Finance,24,0.32550876938488144,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
8759,7,5000,4,4,0.22198418005737275,Finance,12,0.8289182511721763,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
8760,40,15000,70,1,0.07850774800294712,Tech,36,0.21006081957115272,none,0,LowRisk_LowValue_LowEngagement,0.6559560692132864,none,0,0.0
8761,6,15000,85,2,0.669246371977766,Retail,24,0.5842286719110283,none,0,MediumRisk_LowValue_HighEngagement,,none,0,0.0
8762,22,50000,94,0,0.08591699580946775,Tech,36,0.5868518488545462,none,1,MediumRisk_MediumValue_HighEngagement,,none,0,0.0
8763,58,5000,31,6,0.022042015001941303,Healthcare,36,0.34998770513311683,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
8764,1,15000,71,3,0.1565530504336251,Retail,36,0.7820976355779468,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
8765,4,15000,40,1,0.1342565747814771,Finance,12,0.8571261213066355,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
8766,46,5000,41,5,0.3634819075395342,Tech,12,0.3713883939745306,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
8767,49,15000,74,0,0.2100871858317403,Retail,36,0.020126809812649082,none,0,LowRisk_LowValue_LowEngagement,0.5695810025921724,none,0,0.0
8768,52,5000,64,5,0.13993137181136797,Tech,12,0.08358992662322938,none,0,LowRisk_LowValue_LowEngagement,0.2923115760333182,none,0,0.0
8769,50,5000,39,1,0.3025007800646045,Retail,36,0.47658101516589313,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
8770,43,15000,82,1,0.3714780941513489,Retail,12,0.3631402718002662,none,1,MediumRisk_LowValue_HighEngagement,,none,0,0.0
8771,29,100000,37,1,0.21067029210599353,Retail,12,0.5986671412567279,none,1,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
8772,21,5000,41,2,0.0945866295111846,Healthcare,24,0.5230280645941187,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
8773,26,5000,36,0,0.06788917007978719,Healthcare,24,0.6319133279952912,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
8774,14,5000,55,3,0.2959486577802784,Tech,36,0.6891424373743557,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
8775,9,5000,70,0,0.4894097885342961,Tech,24,0.6783492905629094,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
8776,59,15000,54,2,0.0211108406650692,Tech,12,0.2563307331417978,none,0,LowRisk_LowValue_LowEngagement,0.6231736506311769,none,0,0.0
8777,47,50000,88,1,0.27520994939085,Tech,12,0.14302196954529586,none,1,LowRisk_MediumValue_HighEngagement,0.626325607561332,upsell_offer,100,9294.884113419981
8778,12,5000,53,1,0.17171577698851867,Finance,12,0.7110916810460798,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
8779,42,100000,21,1,0.04754639343969944,Healthcare,12,0.38772147293158754,none,0,MediumRisk_HighValue_LowEngagement,,none,0,0.0
8780,51,5000,26,2,0.2255872668906399,Finance,24,0.37571544470860674,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
8781,56,50000,46,0,0.06175314269644594,Finance,12,0.10103060759334342,none,0,LowRisk_MediumValue_LowEngagement,0.7519986515262467,none,0,0.0
8782,51,50000,37,3,0.1690101639945086,Healthcare,12,0.26390397201456556,none,0,LowRisk_MediumValue_LowEngagement,0.34834489300080934,none,0,0.0
8783,6,15000,38,3,0.5199118578540258,Healthcare,12,0.8755429114557353,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
8784,20,5000,14,3,0.12895185085980646,Tech,12,0.671080088434141,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
8785,24,15000,65,2,0.29968921424886674,Finance,36,0.5134732698063581,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
8786,27,15000,60,2,0.4441738806854662,Healthcare,24,0.6932978063904004,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
8787,38,50000,59,1,0.1982371930695006,Healthcare,36,0.5175730822107003,none,1,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
8788,8,15000,7,1,0.7322199436797329,Finance,12,0.9601637622622204,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
8789,1,15000,43,5,0.29266131597800094,Finance,12,0.8805728937996626,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
8790,54,50000,42,2,0.39949784966706897,Tech,12,0.2376542837233655,none,0,LowRisk_MediumValue_LowEngagement,0.5215032296770515,none,0,0.0
8791,49,100000,5,1,0.327166452493558,Healthcare,12,0.32361568849826755,none,0,MediumRisk_HighValue_LowEngagement,,none,0,0.0
8792,49,15000,83,2,0.32721745266684626,Finance,36,0.0773922971976615,none,0,LowRisk_LowValue_HighEngagement,0.7198059247721067,upsell_offer,100,3139.12666147448
8793,24,50000,26,2,0.3683611492941259,Finance,12,0.5611372316872777,none,1,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
8794,47,15000,44,2,0.27681444796295585,Finance,36,0.36766404945862374,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
8795,7,15000,22,2,0.2478646977667529,Retail,24,0.8344014805837786,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
8796,19,15000,80,1,0.33611736357878647,Tech,12,0.5071082340442511,none,1,MediumRisk_LowValue_HighEngagement,,none,0,0.0
8797,22,50000,12,1,0.12398804605903699,Healthcare,24,0.6886797431634587,retention_call,0,HighRisk_LowValue_LowEngagement,,retention_call,500,39500.0
8798,57,5000,67,3,0.06979716489752719,Retail,24,0.0,none,0,LowRisk_LowValue_LowEngagement,0.5307172863300081,none,0,0.0
8799,55,15000,83,1,0.2805703644182828,Healthcare,12,0.049928731578536945,none,0,LowRisk_LowValue_HighEngagement,0.5306593594624457,upsell_offer,100,2287.967117581006
8800,35,15000,63,1,0.222684045184816,Retail,24,0.3622674509979972,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
8801,30,5000,24,3,0.02373647054067066,Healthcare,36,0.3985191666154965,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
8802,29,5000,85,0,0.15211251698048517,Tech,12,0.448613651896127,none,0,MediumRisk_LowValue_HighEngagement,,none,0,0.0
8803,22,50000,51,7,0.16750335055375165,Healthcare,12,0.6297900828304739,retention_call,0,HighRisk_LowValue_LowEngagement,,retention_call,500,39500.0
8804,11,15000,47,4,0.13797458257738754,Retail,36,0.8554560502679014,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
8805,20,5000,60,4,0.38048878388144763,Retail,12,0.5805373578502346,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
8806,29,50000,16,3,0.680555108402203,Healthcare,12,0.5618984258777658,none,0,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
8807,51,50000,39,1,0.34452715603656586,Healthcare,36,0.21386976485825857,none,1,LowRisk_MediumValue_LowEngagement,0.47206468288962844,none,0,0.0
8808,41,15000,74,1,0.4370082488035562,Healthcare,12,0.3785158372161395,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
8809,42,5000,88,4,0.23650187120862456,Healthcare,24,0.32150137387472166,none,1,MediumRisk_LowValue_HighEngagement,,none,0,0.0
8810,34,100000,68,3,0.20154402838073318,Finance,24,0.43773278783705694,none,1,MediumRisk_HighValue_LowEngagement,,none,0,0.0
8811,1,50000,84,2,0.034454478634540396,Finance,12,0.7066121099713696,retention_call,0,HighRisk_LowValue_HighEngagement,,retention_call,500,39500.0
8812,31,5000,25,2,0.3151128879268045,Healthcare,36,0.7325226601813837,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
8813,30,5000,79,3,0.5698735063805038,Finance,24,0.40015803404168365,none,0,MediumRisk_LowValue_HighEngagement,,none,0,0.0
8814,48,15000,55,2,0.23869200508910215,Healthcare,24,0.22314001094252117,none,0,LowRisk_LowValue_LowEngagement,0.4358526134912707,none,0,0.0
8815,18,15000,39,2,0.38218461323036973,Tech,36,0.736740648358082,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
8816,55,5000,84,3,0.38208283874063576,Retail,24,0.05773452747769689,none,0,LowRisk_LowValue_HighEngagement,0.6261907183369767,upsell_offer,100,839.2860775054651
8817,58,15000,95,2,0.30492360867151214,Tech,24,0.0,none,0,LowRisk_LowValue_HighEngagement,0.7797733731271029,upsell_offer,100,3408.9801790719634
8818,17,15000,67,2,0.21089674172932307,Retail,12,0.8155390101994686,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
8819,38,50000,7,0,0.43333003452868607,Tech,12,0.6136962706160732,retention_call,1,HighRisk_LowValue_LowEngagement,,retention_call,500,39500.0
8820,14,15000,72,1,0.19419950388039278,Retail,24,0.6293865123658227,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
8821,23,15000,44,2,0.28524292853434385,Retail,12,0.614110181177855,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
8822,25,100000,16,2,0.23969814343808257,Retail,12,0.5445219331492899,none,1,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
8823,15,5000,40,1,0.13250824869788982,Finance,12,0.7136812443344882,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
8824,46,5000,76,3,0.26719353905526777,Finance,24,0.20992017961381648,none,0,LowRisk_LowValue_HighEngagement,0.5749898348260761,none,0,0.0
8825,56,50000,8,1,0.5879339586082986,Retail,24,0.26900441501835426,none,0,LowRisk_MediumValue_LowEngagement,0.4597973145172004,none,0,0.0
8826,22,5000,69,6,0.08007144622001466,Healthcare,36,0.41906466496462247,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
8827,3,50000,90,2,0.22740186282082947,Retail,24,0.5814826431806258,none,0,MediumRisk_MediumValue_HighEngagement,,none,0,0.0
8828,56,5000,23,2,0.39099362885432604,Retail,24,0.2768844099240972,none,0,LowRisk_LowValue_LowEngagement,0.5325923168912947,none,0,0.0
8829,55,5000,72,3,0.1823246238162885,Healthcare,36,0.136626553482496,none,0,LowRisk_LowValue_LowEngagement,0.5360167755356608,none,0,0.0
8830,19,100000,10,1,0.1711983567674276,Finance,12,0.7667088233466287,retention_call,0,HighRisk_MediumValue_LowEngagement,,retention_call,500,79500.0
8831,57,15000,34,1,0.02739418488799542,Retail,36,0.17889154838824417,none,0,LowRisk_LowValue_LowEngagement,0.43011103421809316,none,0,0.0
8832,44,50000,28,2,0.08703270124009266,Healthcare,36,0.32903734604282125,none,1,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
8833,34,5000,7,2,0.4695687451457811,Healthcare,12,0.6606294700653238,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
8834,35,5000,16,3,0.2113056040602482,Healthcare,12,0.5712602782933566,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
8835,50,50000,70,2,0.23403332538162386,Healthcare,36,0.26838646377600195,none,0,LowRisk_MediumValue_LowEngagement,0.6166926690660369,none,0,0.0
8836,1,5000,11,0,0.21416380595082218,Tech,36,1.0,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
8837,52,15000,78,2,0.1536629619961697,Retail,24,0.1483271577921216,none,1,LowRisk_LowValue_HighEngagement,0.6034836196499144,upsell_offer,100,2615.676288424615
8838,21,5000,92,1,0.17295762106200513,Finance,12,0.361700008843275,none,0,MediumRisk_LowValue_HighEngagement,,none,0,0.0
8839,29,5000,49,1,0.08791993621729402,Finance,24,0.42494152837513477,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
8840,6,50000,23,0,0.17366106264544962,Tech,12,0.7837656340245245,retention_call,1,HighRisk_LowValue_LowEngagement,,retention_call,500,39500.0
8841,37,50000,36,0,0.24480095493468385,Healthcare,36,0.4021643377222832,none,0,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
8842,1,15000,77,0,0.28463906296381597,Tech,12,0.7304304712594779,retention_email,0,HighRisk_LowValue_HighEngagement,,retention_email,50,5950.0
8843,51,15000,10,3,0.19279877075654162,Healthcare,36,0.46918645598896347,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
